State,Year,File No.,Association Name,Address,Nature
 West Bengal,2010,2010003604,Integrated Cancer Alleviation and Research Trust,"1/1B Deodar Street,Kolkata,24 Parganas-(S and N),West Bengal-700019","Educational ,Social "
 West Bengal,2010,2010003901,South Kolkata Nari Jagriti,"129/2 S.N. Roy Road,Kolkata,Kolkata,West Bengal-700038",Social 
 West Bengal,2010,2010010402,THE CALCUTTA SCHOOL OF MUSIC,"6B SUNNY PARK,KOLKATA,Kolkata,West Bengal-700019",Educational 
 West Bengal,2010,2010012201,MONDO CHALLENGE KALIMPONG,"SOODS GARDEN RETREAT , 8.5 MILE , RESHI ROAD , P.O. KALIMPONG - 734301,KALIMPONG,Darjeeling,West Bengal-734301",Social 
 West Bengal,2010,2010012501,DEENABANDHU TRUST,"CF-95, SALT LAKE CITY,KOLKATA,24 Parganas-(S and N),West Bengal-700064",Social 
 West Bengal,2010,2010016001,ALL CHILDREN TOGETHER TRUST,"162/a/31 LAKE GARDENS,NEAR PUNJABI GARAGE,KOLKATA,Kolkata,West Bengal-700045","Cultural ,Economic ,Educational ,Social "
 West Bengal,2010,2010017101,Sapphire Ministries,"12/7B, GROUND FLOOR, SALIMPUR ROAD,KOLKATA,Kolkata,West Bengal-700031","Cultural ,Economic ,Educational ,Social "
 West Bengal,2010,2010017202,LIONS CLUB OF SILIGURI MAGNUM SEWA TRUST,"GANGA DHAR SADAN, 2ND FLOOR, BEHIND VISHAL MEGA MART, BURDWAN ROAD,SILIGURI,Darjeeling,West Bengal-734004","Economic ,Educational ,Social "
 West Bengal,2010,2010021804,SOCIETY OF ST. JOSEPH OF CLUNY KOLKATA,"CLUNY PROVINCIALATE,  LAVINIA HOUSE, 68A, A.P.C. Road,,KOLKATA,Sealdah,West Bengal-700009","Religious Cultural ,Economic ,Educational ,Social "
 West Bengal,2010,2010027801,Neev ,""" Mrinalini "", Kalitala, Garia Station Road,,Kolkata,24 Parganas-(S and N),West Bengal-700084",Social 
 West Bengal,2010,2010040001,"PRAYAS COMMUNITY LIVING CENTRE, TOLLYGUNGE","45/34, MOORE AVENUE, 1st FLOOR,KOLKATA,24 Parganas-(S and N),West Bengal-700040",Social 
 West Bengal,2010,2010041602,Kolkata Bhalobashi Foundation,"12/h/3 Bedfordiane Kolkata,Kolkata,24 Parganas-(S and N),West Bengal-700016","Cultural ,Economic ,Educational ,Social "
 West Bengal,2010,2010045301,MUKTI,"Village-Purba Sridharpur,Post Office-Purba Sridharpur,Police station -Raidighi,Raidighi,South 24 parganas,24 Parganas-(S and N),West Bengal-743383","Cultural ,Economic ,Educational ,Social "
 West Bengal,2010,2010048201,COMMUNITY LED TOTAL SANITATION FOUNDATION,"R-109, THE RESIDENCY, CITY CENTRE, BLOCK DC, SALT LAKE,KOLKATA,24 Parganas-(S and N),West Bengal-700064",Social 
 West Bengal,2010,2010049501,Dighalpatra Academy,"Village-Kanchuri, P.O.-Raipur Paschimbar, P. S.-Contai,Contai,Midnapore,West Bengal-721401","Cultural ,Educational "
 West Bengal,2010,2010050402,Behala Keertika,"L/C-1, O.D.R.C. Housing Estate,Kolkata,24 Parganas-(S and N),West Bengal-700038",Social 
 West Bengal,2010,2010051601,kolkata bhalobashi foundation,"12/h/3 bedfordlane,kolkata,24 Parganas-(S and N),West Bengal-700016","Cultural ,Educational ,Social "
 West Bengal,2010,2010063001,JHARGRAM LIONS EYE HOSPITAL A PROJECT OF LIONS CLUB OF JHARGRAM,"VILL  GAIGHATA  P O  JHARGRAM,JHARGRAM,Midnapore,West Bengal-721507",Social 
 West Bengal,2010,2010065101,GANA SAHAYATA WELFARE SOCIETY,"108 3 Narayan Roy Road Behind Barisha,Kolkata,24 Parganas-(S and N),West Bengal-700008",Social 
 Andhra Pradesh,2009,2009004301,PECOS CHARITABLE TRUST,"Plot No.65 H.No.8-2-293/82/A-65  Road No.1  Jubilee Hills,Hyderabad,Ranga Reddy,Andhra Pradesh-500033",Educational 
 Andhra Pradesh,2009,2009007101,Kusuma Foundation,"Door No. 8-2-120/76, Plot No. 89,  Road No. 2, Banjara Hills,Hyderabad,Hyderabad/Secunderabad,Andhra Pradesh-500034","Educational ,Social "
 Andhra Pradesh,2009,2009007104,Kusuma Foundation,"Door No. 8-2-120/76, Plot No. 89,  Road No. 2, Banjara Hills,Hyderabad,Hyderabad/Secunderabad,Andhra Pradesh-500034","Educational ,Social "
 Andhra Pradesh,2009,2009007301,SAFA SOCIETY,"103, BABU KHAN MILLENNIUM CENTRE, RAJ BHAVAN ROAD,,HYDERABAD,Hyderabad/Secunderabad,Andhra Pradesh-500082","Economic ,Educational ,Social "
 Andhra Pradesh,2009,2009009001,SOCIO ECONOMIC RURAL DEVELOPMENT SOCIETY,"NALLAPUREDDYPALLI VILLAGE, VALLUR MANDAL,CUDDAPAH DISTRICT,Cuddapah,Andhra Pradesh-516293",Social 
 Andhra Pradesh,2009,2009010001,BEST VILLAGE DEVELOPMENT SANGAM,"P.ERREPALLI,VIIL,IRALA MANDAL,CHITTOOR,DT,CHITTOOR,Chittoor,Andhra Pradesh-517130","Cultural ,Educational ,Social "
 Andhra Pradesh,2009,2009010601,ARBOR CHARITABLE FOUNDATION,"4-142, MARIA NIVAS RAMAKRISHNAPURAM,BOLLIKONTA X ROAD, SANGEM,WARANGAL,Warangal,Andhra Pradesh-506002","Educational ,Social "
 Andhra Pradesh,2009,2009012201,PUNDAREEKAKSHA REDDY CHARITABLE SOCIETY,"11-1-121, ARAVINDA NAGAR,,ANANTAPUR,Ananthapur,Andhra Pradesh-515001",Social 
 Andhra Pradesh,2009,2009014501,TRINITY HOLY GOSPEL MINISTRIES,"R.K.UNITED RESIDENCY,SALEEM NAGAR COLONY,MALAKPET,Hyderabad/Secunderabad,Andhra Pradesh-500036","Religious(Christian) ,Educational ,Social "
 Andhra Pradesh,2009,2009015602,SAI SANSKRITHI EDUCATIONAL SOCIETY,"D.NO-4/2,PRASANTHI GRAM,PUTTAPARTHI,ANANTAPUR,Ananthapur,Andhra Pradesh-515134",Educational 
 Andhra Pradesh,2009,2009016201,CONCERN FOUNDATION FOR CHILDREN AND AGING,"H.No. 24-3-218, PRAKASH REDDY PET,SUBEDARI,Warangal,Andhra Pradesh-506001","Economic ,Educational ,Social "
 Andhra Pradesh,2009,2009018501,society for mobilization and integrated livelihood promotion and Education,"Karrivari street gavarapalem,Anakapalle,Visakhapatnam(U),Andhra Pradesh-531002",Social 
 Andhra Pradesh,2009,2009021201,North South Foundation,"316, 3rd Floor, Model House, Panjagutta,Hyderabad,Hyderabad/Secunderabad,Andhra Pradesh-500082",Educational 
 Andhra Pradesh,2009,2009021401,New Hope Ministries,"Chillakallu,Krishna District,Andhra pradesh,chillakallu, krishna district,Krishna,Andhra Pradesh-521178","Religious(Christian) ,Cultural ,Economic ,Educational ,Social "
 Andhra Pradesh,2009,2009021601,THE SOCIETY OF DAUGHTERS OF ST. CAMILLUS,"ASHA NAGAR, PEDATADEPALLI, KADAKATLA,TADEPALLIGUDEM,West  Godavari,Andhra Pradesh-534101","Religious(Christian) ,Educational ,Social "
 Andhra Pradesh,2009,2009022801,ALLIANCE FOR AIDS ACTION,"SAROVAR CENTER, 5-9-22,,SECRETARIAT ROAD HYDERABAD,Hyderabad/Secunderabad,Andhra Pradesh-500063",Social 
 Andhra Pradesh,2009,2009022901,Nippon Care-Fit Service Association - India,"12-1-25, Prakasa Rao Peta Street, Maharani Peta P.O.,Visakhapatnam,Visakhapatnam(U),Andhra Pradesh-530002","Educational ,Social "
 Andhra Pradesh,2009,2009024801,NIRMAAN ORGANIZATION,"Flat No.407, A Block, N.D.R.Estates, Chanda Nagar,Hyderabad,Ranga Reddy,Andhra Pradesh-500032",Social 
 Andhra Pradesh,2009,2009028301,GENERAL BAPTIST TRUST,"2-202, VALASAPAKALA,,KAKINADA,East Godavari,Andhra Pradesh-533005","Religious(Christian) ,Economic ,Educational ,Social "
 Andhra Pradesh,2009,2009028401,Annapurna,"6-3-1218/6/A/102, Street  6, Windsor Castle, Flat 102,Uma Nagar, Begumpet,Hyderabad/Secunderabad,Andhra Pradesh-500016",Economic 
 Andhra Pradesh,2009,2009033501,PUSHPAGIRI VITREO RETINA INSTITUTE,"10-3-32/9/21, NEHRU NAGAR, EAST MARREDPALLY,SECUNDERABAD,Hyderabad/Secunderabad,Andhra Pradesh-500026","Educational ,Social "
 Andhra Pradesh,2009,2009033601,LIONS CLUB OF VISAKHAPATNAM BLOOD BANK TRUST,"LIONS COMMUNITY HALL, RAMNAGAR,VISAKHAPATNAM,Visakhapatnam,Andhra Pradesh-530002",Social 
 Andhra Pradesh,2009,2009033801,SANNIHITHA,"5-3-15/1, WEST STREET,NAIDUPET,Nellore,Andhra Pradesh-524126","Cultural ,Economic ,Educational ,Social "
 Andhra Pradesh,2009,2009035701,CHRISTIANHELPINLEARNINGANDDEVELOPMENT,"Adithya Nagar, first line,Guntur,Guntur,Andhra Pradesh-522509",Religious(Christian) 
 Andhra Pradesh,2009,2009037001,GEOECOLOGY ENERGY ORGANISATION,"3-7-108, INDIRA NAGAR, RAMANTHAPUR,HYDERABAD,Hyderabad/Secunderabad,Andhra Pradesh-500013",Social 
 Andhra Pradesh,2009,2009040301,ANDHRA PRADESH FOODS,"IDA, Nacharam,Hyderabad,Hyderabad/Secunderabad,Andhra Pradesh-500076",Social 
 Andhra Pradesh,2009,2009043601,RURAL ASSOCIATION FOR INDIGENCE NEEDS,"WEST GOGULAPALLI VILLAGE POST,ALLUR MANDAL NELLORE DIST,Nellore,Andhra Pradesh-524315","Economic ,Social "
 Andhra Pradesh,2009,2009045901,THE IMMACULATE HEART FOUNDATION,"D.NO.3/37C, CHINMAYA NAGAR,ANANTAPUR,Ananthapur,Andhra Pradesh-515002","Cultural ,Economic ,Educational ,Social "
 Andhra Pradesh,2009,2009046101,RAJA BAHADUR VENKATA RAMA REDDY EDUCATIONAL SOCIETY,"H. NO. 4-1-366, HANUMAN TEKDI,HYDERABAD,Hyderabad/Secunderabad,Andhra Pradesh-500001","Educational ,Social "
 Andhra Pradesh,2009,2009048201,UDAI BHANU MEMORIAL CHARITABLE TRUST,"5-9-94 CHAPEL ROAD,HYDERABAD,Hyderabad/Secunderabad,Andhra Pradesh-500001",Social 
 Andhra Pradesh,2009,2009050201,ABUNDANT GRACE WELFARE ASSOCIATION,"RAJGOPALAPURAM, KANDIPUDI POST, SATYAVARAM VIA,,VISAKHAPATNAM,Visakhapatnam,Andhra Pradesh-531127","Religious(Christian) ,Educational ,Social "
 Andhra Pradesh,2009,2009051901,The Faith Ministries,"2-6-11, Near Circuit House,Hanamkonda,Warangal,Andhra Pradesh-506001","Cultural ,Economic ,Educational ,Social "
 Andhra Pradesh,2009,2009052601,lions district 324c1 cancer treatment and research centre,"SEETHAMMADHARA N.E.,,VISAKHAPATNAM,Visakhapatnam,Andhra Pradesh-530013",Social 
 Andhra Pradesh,2009,2009053301,BHARATHI  MAHILA  SANGAM,"3 RD FLOOR. 2/3 , MAANII BUILDING ,NEAR NALGONDA-X-ROADS,BESIDE  SBI LANE  ,MALAKPET,HYDERABAD,Hyderabad/Secunderabad,Andhra Pradesh-500024","Economic ,Social "
 Andhra Pradesh,2009,2009056701,SANGIKA NYAYA VEDIKA - PRAJA SAMASYALA PARISKAR KENDRAM,"D.No.6-61/1,,AKIVIDU,West  Godavari,Andhra Pradesh-534235",Social 
 Andhra Pradesh,2009,2009060201,AUXILIUM NAVAJEEVANA SOCIETY,"H.NO. 6-4-493, Krishna Nagar Colony,Bholakpur,Hyderabad/Secunderabad,Andhra Pradesh-500080","Educational ,Social "
 Andhra Pradesh,2009,2009060302,SOLIDARANDHRA,"Venkateshwara College Road, Konda Mallepally Village,Devarakonda Mandal,Nalgonda,Andhra Pradesh-508243","Educational ,Social "
 Andhra Pradesh,2009,2009061301,TULIP GARDEN CHARITABLE TRUST,"74-28/1-9B, Plot No. 617, Subramaneswara Rao Street, Ayyappa Nagar, Patamata,Vijayawada,Vijayawada(U),Andhra Pradesh-520007","Economic ,Educational ,Social "
 Andhra Pradesh,2009,2009064401,Janavani,"5-14-129, Indira Nagar, 2nd Phase Near JP Function Hall, ABHB Colony,Hyderabad,Hyderabad/Secunderabad,Andhra Pradesh-500040",Social 
 Andhra Pradesh,2009,2009065701,UPLIFT A CHILD ORGANISATION,"D.No.  9-29-15/1, Balaji Nagar, CBM Compound,Visakhapatnam,Visakhapatnam,Andhra Pradesh-530013",Educational 
 Andhra Pradesh,2009,2009067501,SOCIO ECONOMIC RURAL DEVELOPMENT SOCIETY,"NALLAPUREDDYPALLI  AMBAVARAM VILLAGE VALLUR MANDAL,CUDDAPAH DIST,Cuddapah,Andhra Pradesh-516293",Social 
 Andhra Pradesh,2009,2009067601,HEALTH MANAGEMENT AND RESEARCH INSTITUTE,"BEACON TOWERS, H.NO.1-1-60/7A,7B AND 7C,HYDERABAD,Hyderabad/Secunderabad,Andhra Pradesh-500020",Social 
 Andhra Pradesh,2009,2009068001,THALASSEMIA AND SICKLE CELL SOCIETY,"Door No. 22-8-496 to 501, Chatta Bazar,Near City Civil Court, Prani Haveli,Hyderabad,Hyderabad/Secunderabad,Andhra Pradesh-500002",Social 
 Andhra Pradesh,2009,2009069001,Support Organization For Kids In Need ,"278 / 3RT vijay nagar colony,Hyderabad,Hyderabad/Secunderabad,Andhra Pradesh-500457",Social 
 Andhra Pradesh,2009,2009070501,SRI VENKATESWARA INSTITUTE OF RESEARCH AND REHABILITATION FOR THE DISABLED,"POPULARLY OR SHORTLY KNOWN AS VIRRD, NEAR  TEMPLE,,DWARAKATIRUMALA,West  Godavari,Andhra Pradesh-534426",Social 
 Andhra Pradesh,2009,2009070601,National Geophysical Research Institute,"Uppal Road,,Hyderabad,Hyderabad/Secunderabad,Andhra Pradesh-500007",Educational 
 Bihar,2009,2009048501,BIHAR DEVELOPMENT TRUST,"B 403, SAKET VIHAR APARTMENT, KHAJPURA, BAILEY ROAD,PATNA,Patna,Bihar-800014",Social 
 Bihar,2009,2009063701,Chetana Foundation For Children and Aging,"Chancery Building, Post box No-61, Nawab Colony,,Bhagalpur,Bhagalpur,Bihar-812001","Educational ,Social "
 Bihar,2009,2009073401,DR. MAHENDRA NARAIN FOUNDATION TRUST,"NARAIN HOUSE, ARYA KUMAR ROAD, RAJENDRA NAGAR,,PATNA,Patna,Bihar-800016","Educational ,Social "
 Chandigarh,2009,2009025601,Development Indigenous Resources - India,"House No.45, Sector-8-A,,Chandigarh,Chandigarh,Chandigarh-160008",Social 
 Chandigarh,2009,2009049601,International Sikh Confederation,"Plot No. 1, Sector 28-A, Madhya Marg,Chandigarh,Chandigarh,Chandigarh-160019","Cultural ,Educational ,Social "
 Delhi,2009,2009001502,THE OXFORD AND CAMBRIDGE SOCIETY OF INDIA,"B – 28, Pushpanjali Farms, Bijwasan,New Delhi,Delhi,Delhi-110061","Educational ,Social "
 Delhi,2009,2009001503,THE OXFORD AND CAMBRIDGE SOCIETY OF INDIA,"B – 28, Pushpanjali Farms, Bijwasan,New Delhi,Delhi,Delhi-110061","Educational ,Social "
 Delhi,2009,2009001504,THE OXFORD AND CAMBRIDGE SOCIETY OF INDIA,"B – 28, Pushpanjali Farms, Bijwasan,New Delhi,Delhi,Delhi-110061","Educational ,Social "
 Delhi,2009,2009001701,Society for Labour  and Development,"Agarwal Bhawan Behind St. Stephens Hospital Tis-Hazari GT Road,Delhi,Delhi,Delhi-110054",Social 
 Delhi,2009,2009001702,Society for Labour  and Development,"Agarwal Bhawan Behind St. Stephens Hospital Tis-Hazari GT Road,Delhi,Delhi,Delhi-110054",Social 
 Delhi,2009,2009001703,Society for Labour  and Development,"Agarwal Bhawan Behind St. Stephens Hospital Tis-Hazari GT Road,Delhi,Delhi,Delhi-110054",Social 
 Delhi,2009,2009002201,MAJOR GENERAL CLAUD MARTIN MEMORIAL TRUST,"DARBARI SETH BLOCK INDIA HABITAT CENTRE LODI ROAD,NEW DELHI,Delhi,Delhi-110003",Educational 
 Delhi,2009,2009003001,CENTRE FOR BUDGET AND GOVERNANCE ACCOUNTABILITY,"A - 11, 2ND FLOOR, NITI BAGH, KHEL GAON MARG,NEW DELHI,Delhi,Delhi-110049",Social 
 Delhi,2009,2009003002,CENTRE FOR BUDGET AND GOVERNANCE ACCOUNTABILITY,"A - 11, 2ND FLOOR, NITI BAGH, KHEL GAON MARG,NEW DELHI,Delhi,Delhi-110049",Social 
 Delhi,2009,2009003003,CENTRE FOR BUDGET AND GOVERNANCE ACCOUNTABILITY,"A - 11, 2ND FLOOR, NITI BAGH, KHEL GAON MARG,NEW DELHI,Delhi,Delhi-110049",Social 
 Delhi,2009,2009005601,INDIAN ASSOCIATION FOR SPECIAL EDUCATION AND REHABILITATION,"15-A, TEACHERS HOUSES, HINDU COLLEGE, UNIVERSITY OF DELHI,DELHI,Delhi,Delhi-110007",Social 
 Delhi,2009,2009005602,INDIAN ASSOCIATION FOR SPECIAL EDUCATION AND REHABILITATION,"15-A, TEACHERS HOUSES, HINDU COLLEGE, UNIVERSITY OF DELHI,DELHI,Delhi,Delhi-110007",Social 
 Delhi,2009,2009005701,THE YP FOUNDATION,"D-344, DEFENCE COLONY,,NEW DELHI,Delhi,Delhi-110024",Social 
 Delhi,2009,2009006001,INDIA INSTITUTE FOR CRITICAL ACTION CENTRE IN MOVEMENT ,"A-3, DEFENCE COLONY,New Delhi,Delhi,Delhi-110024",Social 
 Delhi,2009,2009009501,RAMBHA UMAKANT GUPTA CHARITY TRUST,"A-3/254, JANAK PURI,,NEW DELHI,Delhi,Delhi-110058",Social 
 Delhi,2009,2009010701,Baas Educational Trust School,"C-37, Connaught Place,New Delhi,Delhi,Delhi-110001",Educational 
 Delhi,2009,2009010702,Baas Educational Trust School,"C-37, Connaught Place,New Delhi,Delhi,Delhi-110001",Educational 
 Delhi,2009,2009011101,Ipas Development Foundation,"E-63, Vasant marg, Vasant Vihar, New delhi,New Delhi,Delhi,Delhi-110057",Social 
 Delhi,2009,2009013801,Ideosync Media Combine,"B-57, 2nd Floor, New Rajinder Nagar,New Delhi,Delhi,Delhi-110060",Social 
 Delhi,2009,2009014001,World Society for the Protection of Animals India - WSPA India,"906 E Block, 9th Floor, International Trade Tower,Nehru Place,Delhi,Delhi-110019","Educational ,Social "
 Delhi,2009,2009014002,World Society for the Protection of Animals India - WSPA India,"906 E Block, 9th Floor, International Trade Tower,Nehru Place,Delhi,Delhi-110019","Educational ,Social "
 Delhi,2009,2009014201,India Wash Forum,"KU -6, Pitampura,,Delhi,Delhi,Delhi-110034","Educational ,Social "
 Delhi,2009,2009015801,Chronic Care Foundation,"R-39, Ground Floor, South Extn- II,New Delhi,Delhi,Delhi-110049","Educational ,Social "
 Delhi,2009,2009015802,Chronic Care Foundation,"R-39, Ground Floor, South Extn- II,New Delhi,Delhi,Delhi-110049","Educational ,Social "
 Delhi,2009,2009015803,Chronic Care Foundation,"R-39, Ground Floor, South Extn- II,New Delhi,Delhi,Delhi-110049","Educational ,Social "
 Delhi,2009,2009015804,Chronic Care Foundation,"R-39, Ground Floor, South Extn- II,New Delhi,Delhi,Delhi-110049","Educational ,Social "
 Delhi,2009,2009015805,Chronic Care Foundation,"R-39, Ground Floor, South Extn- II,New Delhi,Delhi,Delhi-110049","Educational ,Social "
 Delhi,2009,2009015806,Chronic Care Foundation,"R-39, Ground Floor, South Extn- II,New Delhi,Delhi,Delhi-110049","Educational ,Social "
 Delhi,2009,2009019801,Wetlands International South Asia Society Regd,"A-25, 2nd Floor, Defence Colony,New Delhi,Delhi,Delhi-110024",Educational 
 Delhi,2009,2009019802,Wetlands International South Asia Society Regd,"A-25, 2nd Floor, Defence Colony,New Delhi,Delhi,Delhi-110024",Educational 
 Delhi,2009,2009019804,Wetlands International South Asia Society Regd,"A-25, 2nd Floor, Defence Colony,New Delhi,Delhi,Delhi-110024",Educational 
 Delhi,2009,2009020101,Guru Nanak Charitable Poly Clinic,"Gurdwara Sri Guru Singh Sabha, Sujan Singh Park, Near Khan Market,New Delhi,Delhi,Delhi-110003",Social 
 Delhi,2009,2009020201,Inlaks India Foundation,"International Centre for Genetic Engineering and Biotechnology, Aruna Asaf Ali Marg,New Delhi,Delhi,Delhi-110067",Economic 
 Delhi,2009,2009023301,Karmic Foundation,"65, Gulmohar Enclave,New Delhi,Delhi,Delhi-110049",Social 
 Delhi,2009,2009023302,Karmic Foundation,"65, Gulmohar Enclave,New Delhi,Delhi,Delhi-110049",Social 
 Delhi,2009,2009024201,Amnesty International India Foundation,"D-41 Defence Colony,New Delhi,Delhi,Delhi-110067",Social 
 Delhi,2009,2009024402,Access Development Services,"28, Hauz Khaus Village,,New Delhi,Delhi,Delhi-110016","Economic ,Social "
 Delhi,2009,2009024403,Access Development Services,"28, Hauz Khaus Village,,New Delhi,Delhi,Delhi-110016","Economic ,Social "
 Delhi,2009,2009024404,Access Development Services,"28, Hauz Khaus Village,,New Delhi,Delhi,Delhi-110016","Economic ,Social "
 Delhi,2009,2009024405,Access Development Services,"28, Hauz Khaus Village,,New Delhi,Delhi,Delhi-110016","Economic ,Social "
 Delhi,2009,2009024406,Access Development Services,"28, Hauz Khaus Village,,New Delhi,Delhi,Delhi-110016","Economic ,Social "
 Delhi,2009,2009024407,Access Development Services,"28, Hauz Khaus Village,,New Delhi,Delhi,Delhi-110016","Economic ,Social "
 Delhi,2009,2009024501,Insight Foundation,"G 1436, Lower Ground Floor, CR Park,New Delhi,Delhi,Delhi-110019","Educational ,Social "
 Delhi,2009,2009026001,African Studies Association of India,"Africa Division, School of International Studies, Jawaharlal Nehru University,New Delhi,Delhi,Delhi-110067","Cultural ,Educational "
 Delhi,2009,2009027201,"Sociation for Action on Health, Education and Environment","I-24 Maharani Bagh,New Delhi,Delhi,Delhi-110065","Economic ,Educational ,Social "
 Delhi,2009,2009029301,SUB - SARVAJAN UNNATI BODHINI,"D-127 PANCHSHEEL ENCLAVE,NEW DELHI,Delhi,Delhi-110017","Educational ,Social "
 Delhi,2009,2009029302,SUB - SARVAJAN UNNATI BODHINI,"246 SANT NAGAR, 2ND FLOOR, EAST OF KAILASH,,NEW DELHI,Delhi,Delhi-110065","Educational ,Social "
 Delhi,2009,2009029303,SUB - SARVAJAN UNNATI BODHINI,"246 SANT NAGAR, 1ST FLOOR, EAST OF KAILASH,,NEW DELHI,Delhi,Delhi-110065","Educational ,Social "
 Delhi,2009,2009029304,SUB - SARVAJAN UNNATI BODHINI,"246 SANT NAGAR 2ND FLOOR EAST OF KAILASH,NEW DELHI,Delhi,Delhi-110065","Educational ,Social "
 Delhi,2009,2009029305,SUB - SARVAJAN UNNATI BODHINI,"246 SANT NAGAR 2ND FLOOR EAST OF KAILASH,NEW DELHI,Delhi,Delhi-110065","Educational ,Social "
 Delhi,2009,2009030002,CARE India Solutions For Sustainable Development,"27, Hauz Khas Village,New Delhi,Delhi,Delhi-110016","Economic ,Educational ,Social "
 Delhi,2009,2009031301,"Vishwas-Vision for Health,Welfare and Special Needs","C-6/53,Safdarjung Development Area,NCT of Delhi,New Delhi,Delhi,Delhi-110016","Educational ,Social "
 Delhi,2009,2009031401,UNITED WAY OF DELHI,"D-2/ 2513, VASANT KUNJ,NEW DELHI,Delhi,Delhi-110070",Social 
 Delhi,2009,2009031601,ALLIANCE FOR an ENERGY  EFFICIENT  ECONOMY,"8/122, KARAN STREET, VISHWAS NAGAR, DELHI - 110032,DELHI ,Delhi,Delhi-110032","Economic ,Educational ,Social "
 Delhi,2009,2009031801,Society for Health Information Systems Programmes,"471, Mandakini Appartments, Allaknanda, Kalkaji,New Delhi,Delhi,Delhi-110019","Economic ,Educational "
 Delhi,2009,2009032101,INDO-AMERICAN EDUCATIONAL TRUST,"C-96, EAST END APARTMENTS, MAYUR VIHAR PHASE -1 EXTENSION,DELHI,Delhi,Delhi-110096",Educational 
 Delhi,2009,2009032201,JAGADGURU KRIPALU YOG TRUST,"XVII/3305,1ST FLOOR, RANJIT NAGAR, NEW DELHI-110008,NEW DELHI,Delhi,Delhi-110008","Religious(Hindu) ,Cultural ,Educational ,Social "
 Delhi,2009,2009032202,JAGADGURU KRIPALU YOG TRUST,"XVII/3305,1ST FLOOR, RANJIT NAGAR, NEW DELHI-110008,NEW DELHI,Delhi,Delhi-110008","Religious(Hindu) ,Cultural ,Educational ,Social "
 Delhi,2009,2009032203,JAGADGURU KRIPALU YOG TRUST,"XVII/3305,1ST FLOOR, RANJIT NAGAR, NEW DELHI-110008,NEW DELHI,Delhi,Delhi-110008","Religious(Hindu) ,Cultural ,Educational ,Social "
 Delhi,2009,2009032608,Medecins Sans Frontieres Holland India,"C-106, Defence colony,New Delhi,Delhi,Delhi-110024",Social 
 Delhi,2009,2009032609,Medecins Sans Frontieres Holland India,"C-106, Defence colony,New Delhi,Delhi,Delhi-110024",Social 
 Delhi,2009,2009032610,Medecins Sans Frontieres Holland India,"C-106, Defence colony,New Delhi,Delhi,Delhi-110024",Social 
 Delhi,2009,2009032901,WILLIAM J. CLINTON FOUNDATION,"A-25 HAUZ KHAS,NEW DELHI,Delhi,Delhi-110016",Educational 
 Delhi,2009,2009035502,SOCIETY FOR POLICY STUDIES,"J-1985, CHITTARANJAN PARK,NEW DELHI,Delhi,Delhi-110019",Educational 
 Delhi,2009,2009037101,Sasakawa India Leprosy Foundation,"S-260, Ist Floor, Panchsheel Park,New Delhi,Delhi,Delhi-110017",Social 
 Delhi,2009,2009037601,MANTHAN DEVELOPMENT SOCIETY,"315/1b krishna gali no 6 Maujpur,New Delhi,ph 9990573493,Delhi,Delhi-110053",Social 
 Delhi,2009,2009038101,GYAN SEWA TRUST,"C-253, DEFENCE COLONY,NEW DELHI,Delhi,Delhi-110024",Educational 
 Delhi,2009,2009038501,ASHISH FOUNDATION FOR THE DIFFERENTLY ABLED CHARITABLE TRUST,"F-3,  VIKASPURI,NEW DELHI,Delhi,Delhi-110018",Social 
 Delhi,2009,2009038502,ASHISH FOUNDATION FOR THE DIFFERENTLY ABLED CHARITABLE TRUST,"F-3, VIKASPURI,NEW DELHI,Delhi,Delhi-110018",Social 
 Delhi,2009,2009039301,UDAAN INDIA FOUNDATION,"B-65, 2ND FLOOR, EAST OF KAILASH,NEW DELHI,Delhi,Delhi-110065",Educational 
 Delhi,2009,2009039601,National Institute of Immunology,"Aruna Asaf Ali Marg, JNU Campus,New Delhi,Delhi,Delhi-110067",Educational 
 Delhi,2009,2009040101,Lishu institute,"U 2, GreenPark Main,,New Delhi,Delhi,Delhi-110016","Religious(Buddhist) ,Cultural ,Educational ,Social "
 Delhi,2009,2009041201,CONTROL ARMS FOUNDATION OF INDIA TRUST,"B-5/146, FIRST FLOOR, SAFDARJUNG ENCLAVE,NEW DELHI,Delhi,Delhi-110029","Educational ,Social "
 Delhi,2009,2009041402,CENTRE FOR HEALTH AND SOCIAL JUSTICE,"3C, H BLOCK, FIRST FLOOR,SAKET,NEW DELHI,Delhi,Delhi-110017",Social 
 Delhi,2009,2009041501,AZAD FOUNDATION,"E-89, IIIRD FLOOR, KALKAJI,NEW DELHI,Delhi,Delhi-110019","Educational ,Social "
 Delhi,2009,2009043501,Protsahan,"33, Shahpur Jat, Ground Floor,New Delhi,Delhi,Delhi-110049","Educational ,Social "
 Delhi,2009,2009044402,ROTARY SOUTH  METROPOLITAN TRUST,"209, COMPETENT  HOUSE  F-14, MIDDLE CIRCLE CONAUGHT PLACE,,NEW DELHI,Delhi,Delhi-110001",Social 
 Delhi,2009,2009045801,GRAND CIRCLE FOUNDATION INDIA,"8-E, HANSALAYA,  BARAKHAMBA ROAD, CONNAUGHT PLACE,NEW DELHI,Delhi,Delhi-110001","Educational ,Social "
